0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.027007,10.0,10.0,10.0,10.0,0.089781,10.0,10.0,0.0,0.029853,10.0,10.0,10.0,10.0,0.092642,10.0,10.0,10.0,10.0,10.0,10.0,0.038396,10.0,10.0,10.0,10.0,10.0,0.099797,10.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.024161,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.23946,10.0,10.0,0.0018384,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0018384,0.015628,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.2496,10.0,0.47043,10.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,0.068344,10.0,10.0,0.049796,10.0,0.065489,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.036972,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.029853,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.038396,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.091211,10.0,10.0,10.0,10.0,10.0,0.02843,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10.0,0.0,0.0041014,10.0,0.84999,5.6612e-08,0.72404,0.048669,0.0081168,0.0010737,10.0,0.17761,0.00048686,0.13311,0.056131,1.0755e-08,0.0,0.048669,10.0,7.9955e-06,1.5864e-05,0.1216,0.017163,0.0045174,10.0,10.0,0.067254,0.0087321,0.026867,0.15364,10.0,0.092087,0.028816,10.0,0.023134,0.17761,0.034986,10.0,10.0,10.0,0.0094262,0.00028006,10.0,0.26373,0.0,0.011823,0.0026705,10.0,10.0,0.0,3.3197e-05,0.29434,0.00022191,0.057947,0.15364,0.038391,0.0019574,0.026867,0.0025743,10.0,10.0,10.0,0.038244,0.018273,10.0,0.0078188,0.10234,10.0,0.079724,0.025912,0.016371,0.17419,10.0,0.028816,10.0,0.00032437,0.22219,0.00015848,0.028816,0.0,10.0,0.00032437,10.0,0.23891,0.00096961,10.0,0.00092028,10.0,10.0,0.031842,0.0084212,0.00039981,0.00087272,10.0,10.0,10.0,0.10234,10.0,0.026867,10.0,0.0,0.00030164,10.0,0.00015657,0.0,0.0,0.00011531,0.0,0.0028295,10.0,0.0078188,0.16391,0.00051862,0.032877,0.14337,0.020609,0.065319,0.79394,10.0,0.0075272,0.047713,0.02078,10.0,1.1283,0.17076,0.0064243,10.0,0.0075838,0.34943,10.0,1.2057e-06,0.80794,0.018794,1.4332e-05,0.00024023,0.15022,10.0,0.024046,0.022236,0.0039023,10.0,0.95888,0.018794,0.00034828,0.004553,10.0,10.0,10.0,0.1197,10.0,0.0064243,0.0010737,0.020485,0.0004565,0.14337,10.0,0.19475,0.062643,0.03082,0.10234,0.16734,0.032877,10.0,0.017971,10.0,0.0033401,0.00017293,0.47063,0.0041014,0.0084212,10.0,0.0,10.0,0.0031642,0.0,0.014835,0.00092028,0.00037342,0.022236,10.0,10.0,0.0049574,10.0,0.0054217,10.0,0.0,0.14337,0.0028295,10.0,0.024046,0.20161,0.00022191,10.0,10.0,0.16391,0.19818,0.051112,10.0,0.0536,0.017971,0.13995,0.063976,0.023134,10.0,10.0,0.011453,0.051112,10.0,1.2169,0.10234,10.0,0.00058644,0.10509,0.0,0.0004565,10.0,0.42506,10.0,10.0,0.29434,0.15022,10.0,0.057412,10.0,0.0018307,0.0,10.0,10.0,0.00010137,0.0,0.0087321,10.0,10.0,0.007242,0.031842,0.17419,0.00050626,1.2725e-08,0.0043064,10.0,10.0,0.00087272,0.024972,10.0,10.0,10.0,10.0,0.0087321,0.0059106,0.25309,0.089612,0.092087,0.18447,0.17076,0.0,0.24278,10.0,0.050045,0.00037342,10.0,10.0,10.0,0.20504,0.0049574,0.00058644,10.0,10.0,10.0,0.0,0.0064243,1.5864e-05,0.0004565,10.0,10.0,0.0025743,0.025912,0.0023691
10.0,0.0041014,0.0,0.18846,0.70997,0.0,0.074237,6.5673e-09,0.0,0.0,10.0,10.0,0.0,0.011701,0.0,0.0034602,0.0,0.00049719,10.0,0.00014008,6.5771e-06,0.0060202,0.012274,0.0,10.0,10.0,5.1107e-07,0.2114,8.0223e-06,0.0,10.0,10.0,0.0,10.0,0.016608,10.0,1.6433e-05,10.0,10.0,10.0,0.00010461,0.0,10.0,0.017102,0.0034602,6.551e-06,0.0,5.1831e-07,10.0,0.00039981,1.0578e-09,0.049726,0.00011122,10.0,10.0,0.076675,0.0011757,0.019329,0.0018114,10.0,10.0,10.0,2.0927e-05,0.001966,10.0,0.0,10.0,10.0,0.013262,0.0018094,4.9106e-05,0.019329,9.7498e-07,0.00016339,10.0,0.0,0.0,1.4891e-07,0.0,2.4414e-05,10.0,9.7036e-06,0.10833,0.52907,0.0,10.0,3.762e-05,10.0,0.20853,0.0,0.0,0.0,0.033578,0.0012046,10.0,10.0,10.0,10.0,10.0,3.2534e-07,0.0086824,1.5852e-08,10.0,6.5012e-10,0.00058037,5.2336e-05,0.0,0.038034,0.0,10.0,0.0,10.0,1.6363e-09,3.059e-08,10.0,0.012982,0.0075784,10.0,5.7887e-07,0.0,0.039853,5.4575e-05,0.18559,0.94244,0.0018094,0.00037775,10.0,0.00026763,1.7068e-06,10.0,0.14836,10.0,0.0010986,0.0016111,1.0317e-08,10.0,0.099756,0.0016111,0.015955,5.7887e-07,0.16568,0.80093,0.013455,0.0,0.00012063,10.0,10.0,10.0,0.0033316,10.0,0.0,0.0,0.001256,0.0002311,4.1355e-11,0.05921,1.388e-05,0.0071043,0.0023684,0.0070925,10.0,0.16267,10.0,0.012859,10.0,0.0,1.091e-10,0.14777,2.6963e-08,0.0,0.014226,0.0085027,10.0,8.0223e-06,0.0015172,0.010591,0.0,0.0,0.015955,10.0,10.0,0.0,10.0,0.0,10.0,0.005383,0.0010986,0.0,0.014226,0.017272,0.1684,0.0,10.0,10.0,0.0,0.024493,0.20853,10.0,2.1006e-07,0.0,10.0,0.00088784,0.0,10.0,10.0,0.045711,0.00055164,10.0,0.2231,10.0,10.0,0.0,0.0025338,0.0021338,0.0,10.0,0.32454,0.23436,0.25447,0.049726,10.0,0.0053773,0.0062089,10.0,0.0010986,3.335e-12,10.0,10.0,2.5353e-10,0.0002162,0.0,10.0,10.0,0.0,0.0,0.0,0.0002997,7.9057e-07,1.388e-05,0.01138,0.0035402,5.2043e-09,0.017947,10.0,10.0,10.0,10.0,0.2114,0.0,0.0,0.0018109,10.0,1.0641e-05,0.14263,0.0,0.0048085,10.0,0.0068348,7.7615e-10,10.0,10.0,10.0,10.0,0.0,2.1542e-09,0.12833,0.056954,10.0,0.025271,8.6205e-08,0.0,0.0,10.0,10.0,0.042703,0.00013038,0.0
10.0,10.0,0.18846,0.0,0.36538,0.17495,0.28679,0.23915,0.24253,0.24591,0.063801,0.00028489,0.19859,0.13111,0.25945,10.0,0.17833,0.0075098,10.0,10.0,0.16483,0.30597,0.13448,0.19521,10.0,10.0,0.064956,0.050983,0.17158,0.15134,10.0,10.0,0.17833,10.0,10.0,0.00028489,0.19859,10.0,10.0,10.0,0.14356,0.17158,10.0,0.092167,10.0,0.27976,0.023392,0.029009,10.0,0.22562,0.19183,0.28993,0.16146,10.0,0.00016322,0.036708,0.1446,0.02614,0.050358,10.0,10.0,10.0,0.20872,0.064067,10.0,0.23915,10.0,10.0,0.077044,0.0028712,0.13111,0.17158,0.035098,0.17833,10.0,0.02804,0.21886,0.14797,0.17833,10.0,10.0,0.17833,0.12775,0.023576,0.23915,10.0,0.23576,10.0,0.24591,0.18846,0.049775,0.18846,0.23238,0.012091,10.0,10.0,10.0,10.0,0.00026449,0.02521,0.53835,0.17495,10.0,0.26622,0.24929,0.052202,0.24929,0.53493,0.16483,0.81654,0.23915,0.0025606,0.20196,0.19183,0.00012475,0.34758,0.063636,0.78205,0.18508,0.23576,10.0,0.2136,0.21886,1.1114,0.1682,0.041629,10.0,10.0,0.088826,10.0,0.027083,0.79584,0.14123,10.0,0.16483,0.019925,10.0,0.16146,10.0,0.18508,0.21555,0.19346,0.14123,0.1817,10.0,10.0,10.0,10.0,0.11674,10.0,0.22224,0.24591,0.019925,0.19521,0.14123,0.016138,3.0875e-05,0.061024,0.18508,0.0,0.00022684,0.031996,10.0,0.13785,10.0,0.17495,0.02077,0.20803,0.18846,0.24591,0.016776,0.53493,10.0,0.17158,10.0,0.12438,0.23576,0.18508,0.15471,10.0,10.0,0.20196,10.0,0.20872,10.0,0.24929,0.14123,0.16483,0.016776,10.0,10.0,0.023392,10.0,10.0,0.16146,0.19521,0.0080896,10.0,0.052202,0.13785,0.00011352,0.062325,0.15808,10.0,10.0,0.27638,0.0080896,10.0,0.61552,0.00066179,10.0,0.20872,0.02395,10.0,0.19521,10.0,0.91333,0.061024,0.070335,0.066287,0.019925,10.0,0.055921,10.0,0.14123,0.19859,10.0,10.0,0.24253,10.0,0.24929,10.0,10.0,0.045053,0.18846,0.17158,10.0,0.30687,0.19183,0.01342,10.0,0.23238,10.0,10.0,10.0,10.0,0.87181,0.050983,0.21548,0.050983,0.3408,10.0,2.3738e-05,0.1682,0.029009,0.047392,10.0,0.01183,0.18508,10.0,10.0,10.0,0.00049018,0.20196,0.20872,0.15134,10.0,10.0,10.0,0.22224,0.16483,0.033018,10.0,10.0,10.0,0.1682,0.15471
10.0,0.84999,0.70997,0.36538,0.0,0.0070791,0.0,0.90095,10.0,10.0,0.24035,0.6591,0.30815,0.16015,10.0,0.79905,0.093649,0.068587,10.0,10.0,10.0,0.61676,0.16688,0.73542,0.82452,10.0,0.0038773,0.19174,10.0,0.20173,10.0,10.0,0.67182,10.0,0.59555,0.25346,0.74814,0.39909,10.0,10.0,0.60813,10.0,10.0,0.097452,0.13678,1.054,0.074799,0.030814,10.0,0.37374,10.0,10.0,0.60826,10.0,0.57014,0.00017388,0.18756,0.24588,10.0,10.0,10.0,10.0,10.0,0.049214,10.0,10.0,10.0,10.0,0.034383,0.08211,10.0,10.0,0.31618,0.67182,10.0,0.2611,0.82452,0.55744,0.67182,0.81178,10.0,0.67182,10.0,1.0116,10.0,10.0,10.0,10.0,10.0,0.28438,0.92644,0.70997,0.3906,4.8953e-07,10.0,10.0,10.0,10.0,0.64639,0.08211,1.2659,0.6591,10.0,0.21905,0.43347,0.19709,0.93918,1.2554,0.2309,0.0,10.0,0.22351,0.12312,0.29225,0.53204,0.69898,0.2477,0.0,0.69725,0.8882,10.0,0.012326,0.82452,0.0,0.63368,0.36538,10.0,10.0,0.68942,10.0,0.25346,0.0,0.18059,0.074799,10.0,0.19461,10.0,0.60826,0.018669,0.69725,0.0,0.0,0.054773,0.68453,10.0,10.0,10.0,10.0,0.26177,10.0,0.83725,10.0,0.19461,0.30017,0.18059,0.31503,0.036292,0.50405,0.69725,0.37976,0.62097,0.11006,10.0,0.1737,10.0,0.6591,0.57014,0.25223,10.0,10.0,10.0,1.2554,10.0,0.64639,0.21618,0.46856,10.0,0.032583,0.20892,10.0,10.0,0.76087,10.0,0.78632,10.0,0.43347,0.53204,0.62097,10.0,0.60826,0.74814,0.074799,10.0,10.0,0.60826,0.73542,0.92644,10.0,0.19709,0.51934,0.1737,0.51303,0.59555,10.0,10.0,1.0412,0.18644,10.0,0.0,0.10356,10.0,0.78632,0.0062373,10.0,0.73542,10.0,0.0,0.10158,0.051559,0.54017,0.19461,10.0,0.21348,10.0,0.53204,0.30815,10.0,10.0,10.0,0.72269,10.0,10.0,10.0,0.87546,0.70997,0.64639,10.0,0.58603,0.11006,10.0,10.0,0.16585,0.62097,10.0,10.0,10.0,0.0,0.19174,10.0,0.93918,0.67989,10.0,0.097644,0.63368,0.097644,0.40763,10.0,0.028043,10.0,10.0,0.81178,10.0,0.76087,0.31618,10.0,10.0,10.0,10.0,0.30815,0.15103,0.62097,0.11435,10.0,10.0,10.0,10.0,0.58284
10.0,5.6612e-08,0.0,0.17495,0.0070791,0.0,0.016778,2.811e-05,1.8447e-06,3.2134e-05,10.0,10.0,0.0,3.6671e-05,4.1505e-05,8.3619e-07,0.0,0.00037565,10.0,0.00011239,1.8354e-07,0.00085847,4.0564e-05,0.0,0.17229,10.0,0.0014597,0.033322,0.0015509,3.2286e-09,10.0,0.071408,0.0,10.0,0.014463,10.0,1.1418e-05,0.1856,10.0,10.0,6.9085e-05,5.5568e-06,10.0,0.52357,8.3619e-07,2.512e-07,0.0,1.2207e-08,10.0,2.2015e-09,9.6369e-06,0.043604,4.1065e-06,0.044934,10.0,0.0039603,2.3015e-09,0.0015509,0.0015656,10.0,10.0,10.0,0.00022447,0.0014227,10.0,2.811e-05,0.079356,10.0,0.15516,0.0014657,1.4388e-06,0.0015509,1.2399e-05,0.0017301,10.0,0.0,1.0072e-06,2.6525e-06,0.0,1.6996e-05,10.0,6.7266e-06,0.10056,0.15937,2.811e-05,10.0,2.625e-05,10.0,0.19359,4.7078e-10,3.2134e-05,0.0,0.0036234,0.027445,10.0,10.0,0.079356,10.0,10.0,6.9944e-09,1.8994e-05,6.1199e-06,10.0,0.0,1.1347e-07,5.5542e-09,1.4715e-10,1.8226e-06,0.0,0.084883,2.811e-05,0.1271,0.0,0.0021255,10.0,0.00016334,6.2813e-05,0.22799,8.0801e-06,3.1614e-09,0.036998,0.00026074,0.17229,0.38912,0.016235,0.00028489,10.0,0.00021508,0.058887,10.0,0.017465,0.23429,4.9238e-05,4.1065e-06,4.5522e-06,10.0,10.0,8.3334e-05,0.0011543,8.0801e-06,0.46689,0.039188,4.9238e-05,3.3129e-07,0.0027825,10.0,10.0,10.0,0.00032914,10.0,5.0927e-08,3.2134e-05,0.0010155,1.0498e-05,1.9289e-09,0.051991,4.591e-07,5.6025e-05,0.0019216,0.0061532,10.0,0.0021255,10.0,4.4749e-05,10.0,0.0,2.9705e-06,0.043493,4.1267e-07,3.2134e-05,0.013207,1.8242e-05,10.0,0.0015509,7.5197e-11,1.0993e-06,2.625e-05,0.0,3.3175e-06,10.0,10.0,6.247e-07,10.0,7.6005e-07,10.0,4.9801e-09,0.011705,0.0,0.013207,0.015044,0.022058,0.0,10.0,10.0,0.0,0.0022323,0.032514,10.0,0.0,1.6077e-09,10.0,0.00067368,4.4496e-09,10.0,10.0,0.040059,3.2134e-05,10.0,0.076438,10.0,10.0,0.0,0.29502,2.9584e-07,0.0,10.0,0.10852,0.040059,0.046338,0.0066092,10.0,10.0,0.00053463,10.0,7.1083e-08,0.0,10.0,10.0,1.8447e-06,5.52e-10,3.4306e-05,10.0,10.0,1.4351e-06,8.8318e-06,0.0,0.00024094,2.6158e-08,4.591e-07,0.010565,10.0,0.0,0.015635,10.0,10.0,10.0,0.26975,0.004393,1.6996e-05,0.00043897,0.00014915,0.071408,3.3129e-07,0.0,0.0,0.030922,10.0,0.026991,0.00014158,10.0,0.16963,10.0,10.0,0.0,0.00022447,0.11914,10.0,10.0,2.3017e-08,0.0,0.0,0.0,10.0,10.0,0.039643,0.0014657,0.0
10.0,0.72404,0.074237,0.28679,0.0,0.016778,0.0,0.76745,0.7783,0.78916,10.0,10.0,0.024998,0.031263,0.8326,0.096868,0.065382,0.013063,10.0,10.0,0.17933,0.42717,0.03329,0.23453,0.28011,10.0,0.11322,0.01529,0.55061,0.044389,10.0,0.012093,0.20335,10.0,10.0,0.56144,0.24091,0.31391,10.0,10.0,0.2423,0.55061,10.0,0.0013519,0.68065,0.068326,0.012938,0.068275,10.0,0.11098,0.2282,0.18861,0.051804,0.18317,10.0,0.23845,0.039758,0.059771,0.1616,10.0,10.0,10.0,0.26032,9.628e-05,10.0,0.76745,0.32349,10.0,0.00069487,0.014782,0.031263,0.55061,0.64812,0.20335,10.0,0.017834,0.70234,0.15057,0.20335,10.0,10.0,0.065382,0.40994,0.77835,0.76745,10.0,0.31391,10.0,0.78916,0.074237,0.78916,0.22192,0.011703,0.0047283,10.0,10.0,0.32349,10.0,0.55061,0.057055,0.60564,0.062547,10.0,0.0055288,0.13763,0.14163,0.80002,0.59899,0.054399,0.0,0.76745,0.051804,0.24734,0.02245,10.0,0.1221,0.070642,0.0,0.59394,0.75659,10.0,0.028595,0.10382,0.0,0.18526,0.035193,10.0,10.0,0.54934,10.0,0.56144,0.0,0.037538,0.17346,0.17933,0.47484,10.0,0.51813,0.011243,0.59394,0.0,0.0,0.0082855,0.20949,10.0,10.0,10.0,10.0,0.08141,10.0,0.71319,0.78916,0.042042,0.023704,0.037538,0.49543,0.02245,0.066051,0.21568,0.00031507,10.0,0.0011176,10.0,0.035382,10.0,0.19727,0.15621,0.3552,0.22192,0.78916,0.053835,0.59899,10.0,0.19124,0.16765,0.027406,0.75659,0.020063,0.046798,10.0,10.0,0.64812,10.0,0.66981,10.0,0.13763,0.1395,0.054399,0.053835,10.0,0.083605,0.00045314,10.0,10.0,0.17346,0.23453,0.33464,10.0,0.016083,0.13406,10.0,0.0069423,0.5073,10.0,10.0,0.39866,0.0474,10.0,0.0,10.0,10.0,0.093471,6.8916e-06,0.57227,0.62644,10.0,0.0,0.39866,0.20232,0.18861,0.47484,10.0,0.018621,10.0,0.037538,0.24091,10.0,10.0,0.32769,10.0,0.80002,10.0,10.0,0.74574,0.22192,0.19124,10.0,0.9848,0.02245,0.043065,10.0,0.0029049,10.0,10.0,10.0,10.0,0.0,0.01529,0.69149,0.34162,0.54157,0.29108,0.018929,0.057055,0.20949,0.12591,10.0,0.0045351,0.59394,10.0,0.27347,10.0,0.64812,0.086839,0.66981,0.48566,10.0,10.0,0.24091,0.10738,0.054399,0.0058715,10.0,10.0,10.0,0.53978,0.1619
10.0,0.048669,6.5673e-09,0.23915,0.90095,2.811e-05,0.76745,0.0,0.0,9.6444e-11,10.0,10.0,0.00060479,0.14109,0.0,0.0066257,0.0004038,0.00012471,10.0,0.0056014,0.0,0.80077,0.14471,0.00056727,0.23551,10.0,0.022342,0.26826,3.0188e-09,0.0002159,10.0,10.0,1.9032e-06,10.0,0.17011,10.0,0.0055457,0.2537,10.0,10.0,0.16171,0.0,10.0,0.28849,0.00077228,0.0021082,1.9001e-05,0.033107,10.0,0.0078188,1.6262e-07,0.0023922,0.0031385,0.061421,10.0,0.32781,0.021846,0.029852,0.054189,10.0,10.0,10.0,0.042414,0.0053321,10.0,6.1881e-11,10.0,10.0,0.090857,0.181,0.14109,0.029852,0.21733,4.1633e-09,10.0,1.9032e-06,2.2099e-08,8.4895e-10,1.9032e-06,0.00081871,10.0,0.0,0.13746,0.26155,4.4827e-08,10.0,4.0033e-08,10.0,0.26462,2.6397e-06,0.0,2.6397e-06,0.05126,0.01532,10.0,10.0,10.0,10.0,10.0,0.028797,0.018817,1.6988e-06,10.0,0.06494,0.0013945,1.4468e-05,1.1725e-10,0.06676,2.1025e-05,10.0,2.2835e-09,10.0,0.00064401,0.0,10.0,0.023858,0.0022002,10.0,0.19916,4.0033e-08,10.0,0.0013381,0.23551,10.0,2.5554e-09,8.8378e-05,10.0,0.093987,3.9259e-09,10.0,0.18826,10.0,0.15197,0.00027676,5.5653e-08,10.0,0.12659,0.0,0.02473,1.2646e-07,0.6382,0.48625,0.15197,4.8627e-09,0.005092,10.0,10.0,10.0,0.034792,10.0,6.9216e-06,0.0,6.2049e-07,0.00056727,0.020917,0.34481,0.20643,0.013329,0.0045765,0.10847,10.0,0.0050474,10.0,0.14834,10.0,1.6988e-06,1.0348e-09,0.51229,0.0,9.6444e-11,0.018052,0.018448,10.0,3.0188e-09,0.025723,0.13384,2.0019e-09,0.00046454,0.16648,10.0,10.0,2.3295e-07,10.0,6.289e-10,10.0,0.010185,1.827e-08,1.1899e-06,0.018052,0.17374,0.21369,1.051e-06,10.0,10.0,1.8073e-09,0.037649,10.0,10.0,0.010552,8.6975e-06,10.0,0.070732,4.1272e-08,10.0,0.10485,0.069268,9.0265e-07,10.0,0.68286,10.0,10.0,2.9279e-07,0.11579,0.0041326,0.0,10.0,0.98282,0.069268,0.079743,0.31198,10.0,0.093987,0.06352,10.0,0.020917,0.00060479,10.0,10.0,0.0,4.386e-05,1.1725e-10,10.0,10.0,0.0,0.0048085,2.557e-05,0.00059904,0.08283,0.00053142,0.014441,0.075891,0.0084584,0.17737,10.0,10.0,10.0,10.0,0.26826,8.5743e-10,0.0,0.098851,0.097608,0.19553,0.028797,3.377e-05,0.053901,10.0,9.0599e-05,0.0,10.0,0.23187,10.0,10.0,2.3295e-07,0.0,0.16285,0.072273,10.0,0.21369,0.0075098,5.5653e-08,8.7607e-09,10.0,10.0,10.0,1.3433e-06,1.5407e-05
10.0,0.0081168,0.0,0.24253,10.0,1.8447e-06,0.7783,0.0,0.0,0.0,10.0,10.0,5.5348e-05,0.14308,0.0,7.5715e-05,3.2987e-05,8.2146e-07,10.0,0.005754,0.0,0.81209,0.14676,5.0988e-05,10.0,10.0,0.0012058,0.059385,2.7356e-05,0.00022774,10.0,10.0,2.0665e-06,10.0,0.17252,10.0,0.0057603,10.0,10.0,10.0,0.16542,0.0,10.0,0.037194,0.0068802,0.072459,0.00029185,0.033952,10.0,0.049885,3.0688e-10,0.077018,0.0032627,0.0037992,10.0,0.047442,0.022415,0.030618,0.054955,10.0,10.0,10.0,0.0065893,0.0011703,10.0,0.0,10.0,10.0,0.007773,0.18356,0.01871,0.030618,0.041016,0.0,10.0,4.667e-09,0.0,9.5673e-10,2.0665e-06,8.1601e-05,10.0,4.667e-09,0.13941,0.26729,0.0,10.0,4.4753e-08,10.0,0.26836,2.8653e-06,0.0,1.5826e-07,0.0087796,0.19161,10.0,10.0,10.0,10.0,10.0,0.029537,0.019666,0.0,10.0,0.012545,0.0014671,1.1938e-06,0.0,0.068947,2.2497e-05,10.0,0.0,10.0,0.0060295,1.7922e-07,10.0,0.024709,0.014713,10.0,0.035093,0.0,10.0,0.0014358,0.23884,10.0,0.0,9.4413e-05,10.0,0.095317,0.0,10.0,0.19093,10.0,0.15412,0.027422,6.1386e-08,10.0,0.0013315,2.5901e-11,0.02537,1.3939e-07,0.64723,1.0307,0.15412,0.0,0.00025347,10.0,10.0,10.0,0.13484,10.0,0.0,0.0,0.0,0.0054984,0.002242,0.091263,0.20934,0.070961,0.004755,0.11001,10.0,0.00055994,10.0,0.15044,10.0,0.00039598,7.7295e-07,0.52282,0.0,0.0,0.018308,0.019282,10.0,0.0,0.0030765,0.016963,0.0,0.00048955,0.16884,10.0,10.0,0.0,10.0,0.0,10.0,0.010568,0.0,0.0,0.018308,0.1762,10.0,2.0334e-05,10.0,10.0,5.2962e-08,0.038604,10.0,10.0,0.000172,1.6913e-08,10.0,0.3053,0.0,10.0,0.10633,0.30161,1.3427e-05,10.0,0.69649,10.0,10.0,0.0,0.0060902,0.0042945,0.0,10.0,0.99672,0.30161,0.32749,0.077018,10.0,0.0086977,0.28683,10.0,0.002242,5.5348e-05,10.0,10.0,0.0,0.00055994,0.0,10.0,10.0,0.0,2.5353e-10,2.7356e-05,0.00062379,0.018072,3.1813e-06,0.014645,0.005754,0.0087796,0.17988,10.0,10.0,10.0,10.0,0.010568,0.0,0.0,0.10121,0.0093501,0.19829,0.029537,3.6118e-05,0.055239,10.0,0.0006344,0.0,10.0,10.0,10.0,10.0,5.9989e-05,0.0,0.16516,0.005231,10.0,0.039803,0.0077966,1.2924e-06,5.0988e-05,10.0,10.0,10.0,0.0,1.6491e-05
10.0,0.0010737,0.0,0.24591,10.0,3.2134e-05,0.78916,9.6444e-11,0.0,0.0,10.0,0.032514,2.5108e-07,0.019194,0.0,8.0827e-05,3.5248e-05,0.00014204,10.0,0.00030607,0.0,0.35668,0.020116,5.4456e-05,10.0,10.0,0.00023294,0.27585,1.7817e-06,0.024991,10.0,10.0,3.5248e-05,10.0,0.0031966,0.032514,0.00067066,10.0,10.0,10.0,0.050221,0.0,10.0,0.30108,0.00085579,0.014783,0.0033898,0.20106,10.0,0.0084212,3.5412e-10,0.0162,0.00030751,0.0039022,0.024991,0.0040729,0.0024905,0.031392,0.00010859,10.0,10.0,10.0,0.0068389,0.0059688,10.0,0.0,10.0,10.0,0.096666,0.003797,0.019194,0.031392,0.0062587,5.222e-09,10.0,2.241e-06,0.0,3.1174e-08,3.5248e-05,8.7101e-05,10.0,1.1812e-07,0.14135,0.27307,0.0,10.0,4.9942e-08,10.0,0.2721,4.5999e-05,0.0,3.1063e-06,0.053825,0.19588,10.0,10.0,10.0,10.0,0.031392,0.18612,0.0048982,0.0,10.0,0.0019517,0.00017231,1.6961e-05,0.0,0.071167,0.00033272,10.0,0.0,10.0,0.00071402,1.9722e-07,0.022014,0.0049483,0.0024292,10.0,0.0049376,0.0,0.052004,4.6331e-05,0.24217,10.0,7.8093e-08,0.001016,10.0,0.0089285,0.0,10.0,0.19359,10.0,0.022014,0.028119,1.4021e-06,10.0,0.0013848,5.8338e-08,0.026017,7.0926e-09,0.25255,1.0451,0.022014,6.0961e-09,0.0053717,10.0,10.0,10.0,0.13793,10.0,0.0,0.0,0.0,0.0057083,0.022014,0.093421,0.21226,0.014327,0.0049376,0.011731,0.029194,0.0054441,10.0,0.021056,10.0,2.0007e-06,8.3889e-07,0.53339,0.0,0.0,0.018563,0.0047744,10.0,0.0,0.0031966,0.017403,0.0,4.2169e-05,0.026017,10.0,10.0,0.0,10.0,0.0,10.0,0.010959,2.2233e-08,0.0,0.018563,0.0033898,10.0,2.1738e-05,10.0,10.0,2.2755e-09,0.039568,0.059405,10.0,0.011352,0.0021767,0.15254,0.014783,0.0,10.0,0.10782,0.0022297,0.010573,10.0,0.71016,0.11154,10.0,0.0,0.12127,0.00044827,0.0,10.0,0.48237,0.30581,0.08362,0.078861,10.0,0.0089285,0.01258,10.0,0.0023304,5.9108e-05,10.0,10.0,0.0,3.4485e-06,0.0,10.0,10.0,0.0,0.0,0.00038746,0.00064919,0.0032214,3.4485e-06,0.01485,0.0059084,0.00012423,0.00359,10.0,10.0,10.0,10.0,0.27585,0.0,0.0,0.10358,0.0095977,0.20106,0.18612,2.5042e-06,0.05659,10.0,0.0036542,0.0,10.0,10.0,10.0,0.042036,1.4453e-08,0.0,0.16746,0.0053717,10.0,0.0059798,0.0080896,2.7093e-09,0.00062917,10.0,10.0,0.003043,0.0,9.5828e-07
